vintage_id,wine_id,types
144475182,1385279,White wine
18161922,97623,White wine
1928668,1275327,White wine
145805863,2328413,Red wine
2538573,1655542,Sparkling wine
68377493,1112510,Red wine
17571948,1223098,Red wine
27654676,1471430,Red wine
12352012,1579874,Red wine
73980845,1178083,Red wine
23104622,1260566,White wine
1366669,1203742,Red wine
142304063,2161834,Red wine
156352334,1191260,Red wine
2713401,1708163,Red wine
2318522,1242218,Red wine
114215083,1731437,Red wine
1481088,1175634,Red wine
142570335,2007427,Red wine
55743681,3252940,Red wine
144508183,2489422,Red wine
107230936,2737003,Red wine
22305626,1134914,White wine
37716646,85777,Red wine
16136980,83674,Red wine
2187325,2834,Red wine
31899753,24085,Red wine
20604527,73393,Red wine
145954995,4647886,Red wine
9526534,1202570,Red wine
2299641,1211749,Red wine
3803548,1657138,Red wine
32065315,3397035,Rosé wine
54686285,1255820,White wine
15428297,2211288,White wine
7569232,19347,Red wine
28718241,8447,Red wine
142607937,1473465,Red wine
20887317,24069,White wine
14174077,1198851,Red wine
26371989,1179783,Red wine
33542481,1138724,Sparkling wine
56520767,3034,Red wine
18787930,24106,Red wine
14829096,1179704,Red wine
33028052,94320,Red wine
145407479,1261398,Red wine
6222093,1207204,Red wine
18561882,1736263,White wine
143481092,1135013,White wine
21667269,1145739,White wine
3260712,24149,Red wine
59306944,2016954,Red wine
28744561,1998454,Red wine
34857073,1169723,White wine
48625825,2277255,Rosé wine
152684992,86993,Red wine
143637815,1987650,White wine
160953136,6225678,Red wine
158963132,3103234,Red wine
11444510,93652,Red wine
156797824,1163754,White wine
34469560,1905266,White wine
3796566,2124,Red wine
2179534,1258314,Red wine
14967320,24145,Red wine
18543666,79665,Red wine
148808602,5068013,Red wine
149868736,1574921,Red wine
143887187,1298746,White wine
2342351,1151569,Sparkling wine
23209271,81981,Red wine
2292958,1389090,Red wine
151468426,3542318,Sparkling wine
4639407,3753,White wine
3423530,1939650,Sparkling wine
3971619,7770,Red wine
160480388,7266020,White wine
70424464,1469251,Red wine
3261951,18144,Sparkling wine
3602106,2821,Red wine
29272209,1608522,Dessert wine
14934773,2052509,White wine
148210012,1153606,Red wine
28470005,2899,Red wine
152491929,5418587,Rosé wine
156129459,3029610,Red wine
3868747,2074059,Sparkling wine
152130080,2352415,Red wine
19517175,1183629,Red wine
23624927,1520942,Red wine
94480059,802,Red wine
47401169,24142,White wine
30275265,83439,Red wine
144736039,1171732,Red wine
122680831,1494313,Red wine
25285787,1968092,Sparkling wine
16270196,1621589,Red wine
11653387,1196486,Red wine
1338521,76447,Red wine
11887911,24063,White wine
5128140,2904,Red wine
141953007,4303192,White wine
9190992,2231983,Red wine
142899317,1881231,Red wine
23913203,1103075,Red wine
24134771,1137304,Red wine
156115880,10556,Red wine
142484121,4303167,Red wine
2184609,1449155,Sparkling wine
4000169,1212207,Red wine
26631349,1242373,Red wine
19734468,1984266,White wine
14714800,79009,Red wine
1497333,1163977,Sparkling wine
30102958,24104,Red wine
152336836,5335767,Red wine
3458301,1192188,Red wine
14647588,75871,Red wine
155373074,5910279,White wine
17328929,1176685,Red wine
22288862,2201004,Red wine
14707583,1208940,Red wine
14363447,1478528,Red wine
16762849,1397537,Red wine
1426444,2693,Red wine
3629236,3988,White wine
157029906,23076,Red wine
14893416,1126810,Red wine
23289125,4770,Red wine
14205585,1125591,Red wine
14206017,1449276,Red wine
1411200,2725,Red wine
14197665,2824,White wine
7241638,1677656,Red wine
15821930,1374423,Red wine
18279489,1727571,Red wine
21026685,20921,Red wine
123226800,1194993,Red wine
14951145,2141,Red wine
1170704,2138,Red wine
14340001,4344,Red wine
14765895,1286379,White wine
105617481,2137,Red wine
14550766,19453,Red wine
14590799,19472,Red wine
1638583,1181269,Red wine
152266296,2365197,White wine
155864812,6023948,Fortified Wine
154890638,5791788,Red wine
105998902,2236933,White wine
156509471,5794928,Red wine
20869759,1156763,Red wine
22107632,1560451,Red wine
21206677,1929051,Red wine
1226141,1148499,Red wine
47984918,1290652,Red wine
9297855,1205997,Red wine
156750428,5548765,Red wine
135908170,1745947,Red wine
150708518,1295548,Red wine
3266354,1893716,Red wine
143123355,1196971,Red wine
23638538,1254159,Red wine
14806039,48144,White wine
143883254,3953280,Red wine
143467668,1191509,White wine
154355246,1201010,Red wine
1303446,1142920,Red wine
145278401,1239232,White wine
154809913,1412509,Red wine
151674635,5303682,Red wine
7116194,1183286,Red wine
155369249,2145452,Red wine
2580204,1127745,Red wine
34223908,1989615,Red wine
146703398,1182049,Red wine
28562978,1413255,Red wine
150862504,1601133,Red wine
135138695,1371793,White wine
3055028,98255,Red wine
3159248,1228208,Red wine
144935608,1224017,White wine
18984047,2339751,Red wine
1326535,1221441,Red wine
160522248,7277108,Red wine
4055105,1637358,Red wine
25362232,2120741,White wine
1251790,1173799,Red wine
15514909,12818,Red wine
38251917,1200319,Red wine
148632491,18797,Red wine
155173954,4500572,Red wine
26797049,2571373,Red wine
16345250,1112129,White wine
142309986,3819402,Red wine
24231985,74433,Red wine
156970251,6297710,Red wine
17598835,1562822,Red wine
3084920,1841511,White wine
21619286,1481883,Red wine
57229810,3340468,Red wine
25105900,2397876,Red wine
45574568,1517795,Red wine
141918384,48114,White wine
21213395,1201728,Red wine
156090902,4261636,Red wine
10545708,1410282,Red wine
78862717,1173108,Red wine
1120229,1100207,Red wine
1896680,1253736,Red wine
153203528,1679482,White wine
156381976,6151327,Sparkling wine
58706957,1506976,Red wine
152020628,1217860,Red wine
4578125,1540527,Red wine
14498597,1305966,Sparkling wine
5042225,1196987,Red wine
137216330,1798691,Red wine
8806961,2604554,Red wine
14587925,1297950,Red wine
32688262,2569561,Red wine
157020900,1240319,White wine
67268156,2208340,Red wine
11753074,2843158,Red wine
76753068,1228315,White wine
153300244,4848448,Red wine
3868686,2074038,Sparkling wine
30101607,1545957,Red wine
5048612,1138508,Red wine
146326180,3817091,Red wine
10030845,1290072,Red wine
113251618,9338,Red wine
27887888,1306890,Red wine
16000152,1239905,White wine
145162710,1311436,Red wine
1292005,1146450,Red wine
33879205,3705139,White wine
157981361,6564653,Red wine
142738472,22438,Red wine
19352562,1167554,Red wine
39072730,1638352,Red wine
29294208,1547625,White wine
148586534,4295188,Red wine
72046084,1955105,Red wine
150868682,5062935,Red wine
118675449,1696370,Red wine
20304015,1194629,Red wine
142323872,1893022,Red wine
151460874,1220903,White wine
31931468,1161329,Red wine
74142049,84926,Red wine
159355231,19503,Red wine
145550715,1435005,White wine
28519309,1100209,Red wine
161630461,7558059,Red wine
90551629,1606427,Red wine
1564278,1183379,Red wine
141784716,1622291,White wine
26957265,1748909,Red wine
3704232,1251794,Red wine
149569825,1514916,Red wine
142507740,1163421,Red wine
87445916,1808029,White wine
17316062,1112131,White wine
6560142,1459629,Red wine
160167067,1800642,White wine
146885990,1534703,Red wine
158104983,6278646,Red wine
144656406,1196232,Red wine
146562139,4195823,Red wine
2347896,1227221,Red wine
14629645,1125583,Red wine
35298716,3705557,Red wine
6187635,1664347,White wine
7530132,1373160,Red wine
27621539,1383749,Red wine
152226866,3921517,Red wine
1521577,19920,Sparkling wine
142448128,2239512,Red wine
141290189,1460334,Red wine
3684975,2021605,Red wine
1379367,1244910,Fortified Wine
152132528,1788778,Red wine
27948103,1138566,Red wine
21596276,2495120,Red wine
149735030,1167370,White wine
144802757,1554127,Red wine
11511513,1171144,Red wine
143381726,1244461,Red wine
69544193,1169491,Red wine
1240651,1180994,Red wine
143107023,4183518,Red wine
143072964,2775558,Red wine
29216394,2839380,Red wine
134041416,1366941,Red wine
96694290,2316495,Red wine
44604366,15632,Red wine
123221268,3724319,Red wine
22415393,1240491,White wine
104615999,3804619,White wine
147991130,2454730,Red wine
145537868,1160827,Red wine
150793754,1773475,White wine
144019679,1242951,Red wine
6222348,1236101,Red wine
14267906,78001,White wine
148996889,4021166,Red wine
44016833,7328042,Red wine
117670011,1292736,Red wine
109852758,2558046,White wine
152286527,2580696,Red wine
2784220,1173788,Red wine
62190341,2674863,Red wine
2377778,1573653,Red wine
144897699,4052276,Red wine
34805251,2626105,White wine
15390490,1145128,Red wine
17643831,1226044,Red wine
141571593,1900451,Red wine
17423609,1394262,Red wine
153437138,1131190,Red wine
152330359,4311386,Red wine
151601361,5296348,Red wine
1237884,1158910,Red wine
1243660,1145028,Red wine
14977564,1922265,White wine
83080644,3880064,Red wine
52576234,2015927,Red wine
5565122,1661503,Red wine
156223643,6111465,Red wine
27737754,3332181,Red wine
3203816,1219007,Red wine
15914997,1798147,Rosé wine
13397073,2381431,Red wine
147016699,2053706,Red wine
10469657,22554,Red wine
148385198,2268429,Red wine
140700942,4314633,Red wine
67875995,1990123,Red wine
101175233,2369702,Red wine
154617260,5722524,White wine
21722545,74436,Red wine
6916607,2499932,Red wine
19437088,1252827,White wine
15519136,1718300,White wine
8040840,1184505,White wine
140480234,18445,White wine
155892667,6029710,Red wine
21365255,2584949,White wine
4874952,1251105,Red wine
130470864,1519525,Red wine
163610856,8138716,Red wine
2393161,1084002,Red wine
148163025,1270782,Red wine
143353581,2391252,Red wine
14859629,15093,White wine
73649979,1412641,Red wine
20377449,2050583,Red wine
144483968,2137797,Red wine
17890699,1891999,Red wine
21342033,1250543,Red wine
25962829,17881,Red wine
34994735,1563244,Red wine
15913592,3095801,Red wine
161500240,7526543,White wine
147384889,2026904,Red wine
19365150,17557,Red wine
145192855,1177090,Red wine
156508976,15402,Red wine
13681161,1592168,Red wine
2171115,74064,Red wine
152313155,2320490,Red wine
2449685,1276417,White wine
1389619,1210850,Sparkling wine
16778256,1525407,Red wine
2745924,1180742,White wine
145006281,4950,Red wine
35927605,79861,Red wine
2451564,1128680,Red wine
150975033,1167815,Rosé wine
156928576,2486255,White wine
148058243,3070243,Red wine
17889849,1818542,Sparkling wine
37335321,76425,Red wine
18916687,2768583,Red wine
3135958,83229,Red wine
1427335,1162756,Red wine
15711989,9214,Red wine
24670809,2412168,White wine
14705332,1635136,Red wine
94402422,1988952,Red wine
56334817,1744153,Red wine
53829781,3428698,Red wine
41804143,3786131,Red wine
3136092,1233223,Red wine
91286241,1207757,Red wine
156856730,6267850,White wine
1728021,92526,Red wine
94811926,1197410,Red wine
19432274,1487239,Red wine
21676446,2601981,Red wine
27949085,1130599,Red wine
2529835,1652351,Red wine
18806554,1144219,Red wine
5140182,2056344,White wine
154336320,5660764,White wine
155216342,5874547,Red wine
25233922,1222210,Red wine
147593428,4953553,Red wine
2105617,1141528,Red wine
142997661,4399875,Red wine
153192871,5509286,Red wine
138920690,4213037,Red wine
144407457,4587858,White wine
151127276,22179,Red wine
2411164,84919,Red wine
156200825,6105934,Red wine
2887970,1171278,Red wine
22818608,1180558,Sparkling wine
1649889,1310989,Sparkling wine
40706530,2716620,Red wine
157357948,2013333,Red wine
30522868,1127250,Red wine
18027162,2393491,White wine
77502827,7717,Red wine
158272342,6631986,Red wine
14891443,1143927,Red wine
15507647,97716,Red wine
159747221,1624388,White wine
19937434,1934346,Red wine
149645636,3933723,Red wine
18667784,81844,Red wine
53042986,2864804,Red wine
142834546,4137215,Red wine
1218346,1155257,Red wine
1243197,1182385,Red wine
4704209,1125141,Red wine
142000406,2111480,Red wine
4518994,2149976,White wine
20834543,1668391,White wine
14447176,1277026,Red wine
22682713,1911725,White wine
25289010,3254077,Red wine
14246066,2317428,Red wine
57757243,1107366,Red wine
152356913,1416376,Red wine
15786962,8023,Red wine
1400130,1253749,Red wine
46073042,1318848,White wine
2788359,1155211,Red wine
22424460,1219785,White wine
23025683,2580841,White wine
20199036,1245573,Red wine
94266345,3394562,Red wine
15875416,1759093,Red wine
3176718,1239528,Red wine
16226981,1227889,White wine
133025596,2228383,Red wine
14268167,1126922,Red wine
15468501,1129841,White wine
12720366,2905896,Red wine
148923085,4881532,Red wine
2798081,23751,Red wine
24867478,2332083,Red wine
25392459,20638,White wine
30989299,2090570,Red wine
143458549,4382421,Red wine
154589379,5715994,White wine
30443083,1162863,Red wine
48426005,1172560,Red wine
15812541,1992111,Red wine
3157288,1863093,Red wine
66747401,1282100,Red wine
90305453,4065654,White wine
35834842,1110454,Red wine
14593923,1177277,Red wine
141698672,4362333,Red wine
153234068,4460515,Red wine
154630346,5686341,White wine
23658310,1205384,Red wine
51598722,3871562,Red wine
18326004,1174120,Red wine
30944890,1168160,Red wine
15139614,1145133,Red wine
144360994,2310364,Red wine
1635227,1164116,Red wine
54541799,2164944,Red wine
42559780,1472292,Red wine
29714044,1147886,White wine
154705933,5727069,Red wine
16623999,1296196,Red wine
151638512,4447549,Red wine
20017665,1168155,Red wine
23728687,2349215,Red wine
141731884,2625344,Red wine
3331077,1205108,White wine
19731646,78547,Red wine
7253044,1409239,Red wine
141954136,1318139,Red wine
152575200,1264232,White wine
147370812,2867390,Red wine
141821345,3117723,Red wine
155376954,5805513,Red wine
2028813,16737,Red wine
158762820,6815639,Red wine
148565382,4317172,Red wine
14708470,1134360,Red wine
153019950,5445926,Red wine
36021741,3746442,Red wine
29002188,3599149,Red wine
20641484,52044,Red wine
147285589,4919269,Red wine
15114986,2417691,White wine
1525115,1287642,Red wine
1350410,1129541,Red wine
143202198,1157237,Red wine
23029377,1137805,Red wine
1483239,1207106,Sparkling wine
155379998,5912805,Red wine
160519161,7276803,Red wine
5041376,1229862,Red wine
14792678,74073,Red wine
160009258,6324906,Rosé wine
20629785,1155598,Red wine
53529245,1138495,Red wine
144426616,4450972,Red wine
18756753,3227804,White wine
155560426,5954038,Sparkling wine
73498393,1192681,Red wine
53387572,2373417,White wine
156646038,6157410,Red wine
5141132,1188572,Red wine
143583095,4502634,Sparkling wine
1389137,1249295,Red wine
5081394,2116856,Red wine
15914458,1690332,White wine
143050030,4460318,Red wine
6198413,92529,Red wine
5726372,1100318,Red wine
14259882,1529400,Red wine
122527871,2589236,White wine
23444359,1136236,Red wine
155118501,5616298,Red wine
22014362,1443488,Red wine
12488830,2653633,Red wine
22872192,1169718,Red wine
26377573,1153495,White wine
25321758,2394630,Red wine
54141746,1740126,Red wine
151408499,1979359,White wine
146937375,4500470,Red wine
30079926,1627388,Red wine
14994934,79853,Red wine
1481623,1142824,Sparkling wine
89976820,1294904,White wine
145301145,4642097,White wine
140886488,2500972,Red wine
1677412,1101107,Sparkling wine
49093934,2617353,Red wine
33351928,1445814,Red wine
145222611,1198897,Red wine
137253062,3539038,Red wine
15511259,1891328,Red wine
145786047,4661885,White wine
15227182,78356,Red wine
31909439,1667585,Red wine
147435534,2585131,White wine
154848794,5698991,Red wine
154828132,5772955,Red wine
7142569,1433292,Red wine
2080484,1226450,Red wine
35962331,1190693,Red wine
156186196,1726043,Red wine
150442231,3868131,Red wine
155391048,5733649,White wine
14180865,1496156,Red wine
23047011,1238595,Red wine
153436811,5618660,Red wine
113875435,81842,White wine
26306562,1451876,White wine
19261636,1194123,Red wine
3530957,15198,Red wine
19074508,1135304,error
19561939,1938520,Red wine
143025794,3251231,Red wine
1400763,14433,error
157437928,6430536,error
6035787,1394830,error
51598443,2124358,error
14436350,1139508,error
4530410,2237000,error
1670078,12216,error
145669147,4726841,error
61594212,1817010,error
1476553,1138250,error
1834161,1374680,error
4126855,15499,error
124626957,1556959,error
125740058,1194965,error
16945154,1637481,error
3132541,1190827,error
43431003,19058,error
23097352,1423563,error
22458745,2665704,error
141128527,1725212,error
22214702,1814183,error
145840492,4234059,error
13176496,2462710,error
151961888,1157241,error
150519252,2649897,error
150342471,1171934,error
101491196,1666548,error
19128285,1238551,error
16705384,71214,error
19353417,2340,error
14628831,1274288,error
20001252,2664975,error
9220025,1272239,error
156466425,5515774,error
4090151,1253414,error
13755255,1790971,error
1510523,1108728,error
21928310,3264563,error
31762561,1472176,error
152256663,1694750,error
14865873,18541,error
150649673,2688616,error
150321341,1408338,error
117763582,1146042,error
144540692,22440,error
155599257,5962075,error
144929738,1187155,error
91439827,2590883,error
4286741,1162312,error
102854560,1163875,error
157796868,6537053,error
158170791,6449393,error
105785741,2376658,error
156791972,1138771,error
157493116,6446937,error
22487540,2616475,error
2761210,1425840,error
22551482,2259055,error
152829322,1743137,error
14889535,3576,error
133865246,3559892,error
148716108,3436615,error
3984875,5792,error
8992283,1546524,error
141679238,1141270,error
148107623,4759955,error
14127508,2362791,error
16399067,1885986,error
15467740,74075,error
1505901,1153464,error
9015585,2645755,error
20454453,1159797,error
10863726,1214972,error
4543963,1156764,error
10482637,1168762,error
20856704,1100953,error
144514873,2076560,error
154343730,5642064,error
164942941,4303295,error
155252517,5776433,error
1259578,8039,error
19369821,2215571,error
142679899,4235945,error
93888793,2574252,error
4404278,1189879,error
163213576,8018464,error
26724233,1610937,error
12338547,74074,error
112393043,1610504,error
29732781,98028,error
141966244,4382335,error
159428531,6997114,error
150842253,1652300,error
156158526,1256410,error
3518881,1146315,error
37925378,2263847,error
7071948,1726570,error
25060707,4953,error
17014168,1796316,error
10442359,2412090,error
15998907,1525820,error
59259968,3521385,error
35493085,1167071,error
14525605,1150252,error
16729858,1206213,error
5806115,1179392,error
2024167,1155121,error
15252281,82195,error
20135240,1756404,error
30621105,28324,error
27974010,15142,error
157034239,6314068,error
14517618,1159460,error
151332796,4298665,error
14467924,81846,error
18714363,1832930,error
20228237,1748985,error
155099312,5838016,error
156856922,6001530,error
144115825,4520296,error
24964542,1286520,error
4400910,2205976,error
20305232,1203045,error
1331875,1171616,error
88472013,1199954,error
20530056,2490697,error
16185454,1219935,error
14499859,2037623,error
154386382,4082879,error
3717107,2030927,error
17128229,1321427,error
143640646,4381779,error
22691350,1142913,error
4506153,12405,error
23878779,1928870,error
4298310,2128723,error
14689231,1145131,error
156577369,6170252,error
3273406,1210910,error
77717148,2648381,error
14459386,1286937,error
18280490,22176,error
144587183,4609162,error
19474945,1157615,error
2091991,4948,error
50775515,2674913,error
18883110,1218067,error
15508477,1187849,error
10685947,2629724,error
15831009,1127331,error
4510061,11733,error
15918205,1101191,error
143053851,2037207,error
21933978,1146329,error
1320653,1180801,error
154449116,5664078,error
23579,22174,error
24049217,2647436,error
1406720,1129315,error
57931139,2927924,error
156146125,1973766,error
114911117,2303806,error
22388982,2738345,error
14650087,74072,error
17303365,1269032,error
20204758,1209398,error
16929666,1445,error
2043064,83070,error
20868360,1996367,error
154589312,5713897,error
14483721,1149249,error
17411104,1669688,error
14594266,1373727,error
153230758,1179304,error
16869797,1236922,error
3700003,1725706,error
25058148,1103243,error
14483262,1169307,error
14632464,77813,error
28553641,1128175,error
15429009,1298077,error
4600954,2019358,error
24123965,3292334,error
17386251,1137169,error
14322462,16587,error
2591907,1177206,error
30910952,1524183,error
14873147,1377717,error
1976692,1163042,error
145411322,4507650,error
2671384,1700676,error
3416200,1923874,error
22297100,3201315,error
1935785,1441565,error
7911645,2563994,error
102388286,2708117,error
27505020,1952240,error
18047340,76854,error
20634808,1309230,error
1283818,1166810,error
21686733,2035132,error
1518948,1151126,error
152419926,5404799,error
146333007,4806844,error
3197962,1740048,error
25241168,1191310,error
142007921,2389317,error
22450316,2526500,error
17171256,1146551,error
7141371,2200226,error
20190093,2948436,error
55608888,1105466,error
14928661,1321168,error
16890805,80363,error
20116998,1193017,error
4209255,1131036,error
155036111,5822140,error
25324896,1263078,error
1471854,76857,error
23005321,1126923,error
8074136,1824493,error
1534288,1156149,error
28726070,2387411,error
92291781,21466,error
145821539,1764236,error
146783205,4849378,error
3227112,76761,error
142571003,2240506,error
123622638,2954751,error
50985708,1126941,error
20563170,20647,error
9937897,2502752,error
37080302,1681220,error
26480965,87366,error
1847760,1261916,error
28703165,1662878,error
142237423,4399881,error
2714734,1292497,error
2561309,1652719,error
18108075,1966519,error
149143308,1182229,error
20281568,1105467,error
144344643,1694177,error
1447071,1130479,error
22640547,1239581,error
1812225,1200,error
156617987,1925346,error
1293987,84032,error
7541838,1993195,error
16366743,1137824,error
147926457,1374724,error
23695821,1172589,error
1526581,1143794,error
150530744,1156148,error
145489285,3837518,error
144953420,1246024,error
27705558,1897140,error
12000584,4504,error
146510234,4827406,error
1345881,6368,error
19503314,5717,error
57165576,2481136,error
16003708,1162764,error
1741529,1277131,error
150170958,1385003,error
65234974,1508822,error
31342031,1134270,error
144749985,1874149,error
21832214,2386018,error
32586839,1981094,error
2531309,1278809,error
3456767,1948678,error
14464569,1861485,error
76771913,1193949,error
15139263,1539907,error
155050653,5832160,error
105169554,2464395,error
29331854,1702213,error
118086621,1974415,error
30028401,1755032,error
127353687,2183325,error
82309666,1525370,error
143224640,1206744,error
1395081,78654,error
3708145,2027938,error
3392588,1694424,error
1381040,79059,error
152419810,5404768,error
21272196,1237839,error
45050329,88965,error
17469900,1138206,error
6341183,1195860,error
1191039,84688,error
2142581,1297663,error
14901169,1300665,error
6027760,1984073,error
4417018,1987655,error
25742683,1555036,error
14135075,79490,error
144514112,1270652,
30909504,2667768,
1718419,1210601,
14730275,1206543,
149280054,1622630,
142552355,3537343,
104081608,1677908,
115941543,1225564,
35276215,2812225,
1485920,1126470,
7995585,2428496,
143360869,1880933,
21127141,1202944,
123012323,1201202,
26350014,1368076,
3012438,1817633,
19497694,1243543,
111557430,1548292,
144784788,1926348,
44112481,1270826,
142942533,1810194,
2883483,10069,
14226383,1126219,
22395269,23879,
152733870,4781495,
17392273,1200882,
10095019,1236666,
41182519,2590706,
3663689,1213672,
150891434,1626602,
1929467,1211922,
20974444,1253246,
2129185,83845,
1233903,1105691,
124890219,1183473,
15059074,1243406,
11540700,2450933,
32076096,12737,
3155224,1195571,
7043540,80454,
20517564,1171798,
21567949,1175042,
1891154,1425941,
142603748,1378630,
46299103,2550984,
146078350,1675434,
19106634,1124298,
18388139,1508239,
3606709,1758997,
141166831,1163897,
29771092,1181167,
141475550,1269042,
14745132,1296309,
3288989,1399369,
18090910,1226565,
150626733,1138379,
141415233,2445529,
1756969,1136012,
19174399,81747,
38319529,2806570,
4852139,1572777,
30088421,1230934,
19987470,1373158,
22933209,1215389,
3700239,2017788,
18773428,76851,
3902144,1137408,
96341406,2526,
154768216,5760270,
150016067,5131692,
1174801,13527,
23067482,1213432,
146755638,1231606,
7900443,1150519,
151528930,5291242,
2795555,1744385,
146743664,4801666,
1540812,1084597,
19713903,1153635,
20147676,5109,
30937569,1131076,
149291210,1975751,
1338852,1136699,
1155355,1131003,
162291525,7739084,
15116171,1207941,
1565885,1200545,
21126098,99884,
1477443,1126475,
83932491,2478178,
16020869,1984312,
1477685,1280847,
20752774,1987626,
16241214,1143981,
20092068,2317289,
144877885,1137064,
161271023,6345820,
2917696,1785628,
30238195,10221,
1823581,98625,
147033525,2907440,
24747884,1148754,
13224,12579,
27674467,2067120,
27717450,1147367,
14634817,1131035,
147098185,4898925,
144737815,2338732,
14535044,1100286,
152664136,4896287,
24870460,1130999,
143279966,1635250,
150580677,17074,
137927288,1131055,
16957283,1703150,
33110278,3195998,
21110467,1197391,
2275170,1263430,
15632231,1143933,
21304105,1170259,
3057005,1476800,
152414847,1626,
17061227,2297087,
15288724,1270734,
141706780,3162870,
146540311,4417837,
62941954,1171218,
14315163,17658,
14571290,1282631,
13143763,2870792,
81777255,1143497,
1490061,90820,
3730753,1870643,
53660172,1244494,
52802543,2303148,
143342092,1663316,
35480874,1144452,
1501364,1219845,
2800786,1733516,
2499405,1642297,
16726460,6161,
146348369,1621180,
2704887,1224735,
143421553,1175600,
157947738,1262634,
157064865,5323446,
143587996,1222565,
144096764,1609125,
23842028,2341512,
156359217,5977722,
1969450,1166955,
158078621,1130457,
8133872,1966936,
22167574,3231873,
14488978,1146549,
18456665,1146914,
67687497,1160986,
143260510,1924186,
29155945,1197785,
148601733,1180970,
20078780,1492435,
14249058,1131037,
4512140,1287347,
57101959,1577616,
6195883,1151306,
15366469,1125149,
20034626,1309152,
9462719,1946979,
146056827,1265933,
156662250,6220384,
157048380,6317838,
2485837,1374615,
143943080,2493782,
143151674,1481995,
8802756,1134431,
1801396,13563,
28859754,2303256,
18220942,3205865,
24323009,1514580,
7411058,1221559,
6152667,1190233,
21680714,5114,
1400907,1150510,
2556749,1635026,
22567645,1202389,
17326821,1668285,
23829875,1714479,
21605883,1146633,
1929746,1177306,
159910585,6966848,
14481613,76853,
19137729,1125870,
19018054,14508,
152386434,1146552,
14525575,1173064,
14397282,61424,
151295331,5217761,
1461567,1170076,
3144052,1188387,
1756823,1178666,
19391422,1146400,
20963538,1798898,
20908253,1695211,
18133289,76037,
3025411,296,
151177285,5087615,
152552639,1167788,
142188113,1671930,
1565612,7082,
4672477,2066279,
27876889,1735387,
15710956,1166969,
3844996,1360482,
146717962,4851815,
3715644,1185290,
35072464,1158693,
14493763,86841,
21953488,1809963,
4972791,27544,
1205223,13389,
13630068,1156089,
3870290,1670463,
144289736,1178142,
155983112,5818172,
21894906,1676475,
91828178,1414820,
156014212,5760321,
14643232,1128247,
150683204,1223704,
61076191,1774586,
3537730,76606,
30314970,6734,
156080462,5815630,
1193053,1136766,
24821482,1130019,
162002754,7656040,
22025624,10133,
21809183,1765015,
33464613,1991749,
23808660,1100458,
12801459,2916125,
33018007,1137403,
93417574,1681175,
142557460,1111527,
3108734,1704526,
151239743,1229226,
131743995,1660562,
1364517,84393,
1442809,3122,
28403650,3483673,
151241651,1179267,
14907089,6961,
16081083,2046,
3500343,1605242,
15170205,2042,
155028621,5361730,
26378697,13556,
23537907,1143666,
24191392,1131071,
14334175,1135817,
154832387,1803918,
20117212,1524212,
156838955,1275068,
128669336,2728138,
16004800,1251478,
14348294,8433,
149300598,2024768,
14422059,100284,
156713704,5012386,
14359051,2496908,
141824930,3819107,
34397440,1127572,
14837561,3119,
14550512,1152267,
1298059,1174560,
158637253,6769700,
24870303,1251536,
159489348,7009295,
158311546,6680860,
4096118,1916607,
5035044,2321359,
14768676,1128204,
88345660,1130076,
158407966,6353496,
139875985,1621003,
18034313,1519332,
19389095,1481247,
14511873,1150124,
161606912,7528488,
2458377,1188262,
156715939,6234233,
15949852,1521432,
3384405,1672854,
17696209,1379887,
3630340,1175531,
15101596,1714766,
1563331,5187,
2481983,1169749,
15390893,1672961,
18067726,1100016,
1374146,1237423,
35039681,1225224,
144913377,2744488,
22197192,1112294,
1980400,1147757,
1451397,1147896,
33150687,3069965,
154564621,5709542,
144787860,4609184,
14568062,24055,
21989567,17660,
25049128,91041,
1461518,2929931,
2315399,1574591,
113212655,3976524,
18878690,1478457,
14698398,1211005,
150740218,1764897,
27649016,2245334,
44854666,1162219,
16803872,1147451,
14924304,5312,
17249037,1225481,
1693491,1102753,
4495121,5508,
143898714,1162818,
17799729,1211662,
20103309,1134423,
137628228,1189428,
18612941,1841199,
8861905,2589089,
21590503,1193761,
18998532,1217261,
22026586,2141257,
20127494,1214002,
2814758,1134434,
27103242,2151595,
140335540,1162245,
17161084,1791129,
4538344,2155298,
150310712,4301126,
67377138,1864488,
150281900,1841935,
14763178,1136987,
69775167,1215596,
15667162,87659,
1562716,7071,
19109414,1179995,
15058800,1223644,
4301364,2189226,
100481,83222,
143878298,1224837,
14149912,1136351,
21983336,1127136,
28241371,1576262,
103128871,1159264,
151761154,1586558,
17487334,14509,
15008081,1258043,
14235444,1511671,
19440751,2070803,
15768337,1383412,
35410595,1185299,
137978549,4303596,
4025671,1460,
6569175,23805,
120371119,1246803,
14212858,1126243,
17787937,1141982,
144346504,4497892,
14655563,1954313,
24348371,1131072,
2427840,1110356,
2267155,87368,
99590450,1750000,
37693513,1131054,
16037814,3121,
3944024,5274,
20542084,1141462,
16022288,1134412,
18994388,80458,
17530600,87358,
19247117,27704,
14845109,1160218,
17092317,1555890,
2404817,1139544,
24173545,1868918,
69375316,1111644,
17442218,27664,
16876762,1222332,
24794352,1130474,
21556807,1368835,
14486591,1131075,
3671775,1822718,
123535692,1501564,
81065872,1194863,
19312910,1152008,
14846371,1989,
14590345,1613349,
14765385,1233080,
